builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
4.1057060533333294E7,2.4176104727843148E8,1.1871518564274545E9,7.458905540000021E7,1.717178969803924E8,,,1.4217186398431337E8,4.899481282745102E7,1.0933017474509816E8,,Gujarat,185610.87668321005
