builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
5.262723791764704E7,9.928660434509802E7,5.462121815411772E8,1.2833763607450993E8,1.3792867931372553E8,,,3.50702686819608E8,4629540.019607845,1.5378570250980407E7,,Tamil Nadu,130727.57319009854
