builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
841950.5215686276,1062607.5333333325,938861.0745098039,4074005.2039215676,179495.98823529412,,,2.9508858984313726E7,186028.53333333333,983435.9921568633,,Goa,3634.367891609562
