builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
305477.8196078431,333450.8235294119,2065011.5137254905,938879.7607843142,14790.074509803922,,,2436601.0705882385,9286.658823529411,185943.67843137248,,Dadra and Nagar Haveli and Daman and Diu,588.7711523777126
