builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
804331.788235294,6.016981247058825E7,1.111392937647057E7,6.2111558917647086E7,656411.9490196077,,,7.737783133999993E8,9518.850980392157,8166853.901960783,1.6846966603921585E7,Arunachal Pradesh,82220.97664404455
