builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
6777974.796078429,1189586.3372549026,5638606.027450983,156305.75294117647,593306.0588235295,,,2428396.6196078416,2972.262745098039,196637.6470588235,,Delhi,1487.2004762883948
