builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
1.5131888862745093E7,5.523576453333341E7,5.84166269011764E8,1.6569849850588202E8,1.370608239607844E7,,,6.053430651058824E8,54568.7725490196,1.869807391372547E7,,Chhattisgarh,135519.4859072965
