builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
2.768741205490197E7,2.1660834462745108E7,4.3182768057254964E8,868802.1607843139,7113801.91372549,,,1.7741004188235298E7,39374.29019607842,1177777.5803921574,,Haryana,44253.10713168536
