builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
750732.5647058825,1203533.0509803907,1.2940712811764704E7,623680.870588235,5387.01568627451,,,9.839438835686266E7,12990.0,229185.36078431373,,Tripura,10426.141060442742
