builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
7496862.321568626,3.0655393909803927E7,3.2008010489019656E8,1.9844877266666666E7,2405779.0980392145,,,4.370236344156857E8,1878390.48627451,6.020092321960781E7,,Assam,78633.23606188736
