builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
9.753273298039222E7,1.4046734753333372E8,2.105437655533331E9,5.78533663764705E7,1.295635819607846E7,,,2.546783872627456E8,4416737.866666666,4.17733285490196E7,,Uttar Pradesh,241479.1196558337
