builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
149777.2705882353,2.07418013137255E7,40644.06666666665,1.030573254509803E7,5914.592156862745,,,3.882364511372547E7,1.0,437383.85490196076,9966171.078431366,Sikkim,7117.328173132036
