builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
3657928.192156863,2.0232688840392187E8,1.963599969019607E7,1.2215089786274518E8,4930498.945098045,,,2.4506214047058886E8,96081.00392156863,6848143.294117651,5.3443810054901935E7,Himachal Pradesh,55731.37643572688
