builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
342529.9333333333,640841.7137254897,983531.0470588247,9155024.94117647,61155.77647058824,,,2.190638354784313E8,725.0,517490.63137254934,,Mizoram,21144.79557333219
