builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
690549.7882352946,220757.84705882362,1724095.0627450976,634200.9254901961,145226.86274509795,,,1480977.1019607843,59281.50196078432,202536.13725490202,,Puducherry,503.39300567205623
