builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
1.0783300054901956E7,4.778032003921572E7,5.968485293921553E8,1.8210265200784305E8,1.8536659478431355E7,,,7.664141234862736E8,2304029.505882352,4.539282229019607E7,,Odisha,156049.70691166932
