builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
128980.78039215686,568997.1686274505,543204.7019607847,1574317.5764705874,2883.043137254902,,,6.76524238745098E7,125390.25490196083,4475509.811764707,,Andaman & Nicobar,7342.647082860135
