builtup,bare,cropland,grassland,shrubland,savanna,mixed,woodland,wetland,water,permafrost,ST_NM,area_sqkm
1851474.5882352942,1954124.3999999983,1.8567253388235327E7,1.7359888345098034E7,4767915.949019608,,,2.0127415535294127E8,109957.07058823529,959823.960784314,,Manipur,22369.032051945032
